country,iso3,continent,lat_grid,lon_grid,inform_risk_score,risk_label,eq_count,eq_mag_mean,eq_depth_mean,has_seismic_activity,eq_frequency_score,seismic_energy_proxy,mag_depth_ratio,depth_category,lat_abs,neighbor_eq_count
Canada,CAN,North America,63.5,-125.5,2.7,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,63.5,0.25430127790459994
Canada,CAN,North America,64.5,-125.5,2.7,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,64.5,0.11033195605004224
Canada,CAN,North America,65.5,-125.5,2.7,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,65.5,0.04012434994932716
Canada,CAN,North America,66.5,-125.5,2.7,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,66.5,0.01544073030177099
Canada,CAN,North America,67.5,-125.5,2.7,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,67.5,0.003201827337944426
Canada,CAN,North America,68.5,-125.5,2.7,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,68.5,0.0002594999592749581
Canada,CAN,North America,69.5,-125.5,2.7,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,69.5,7.818754548640858e-06
Canada,CAN,North America,50.5,-124.5,2.7,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,50.5,0.21159449268690814
Canada,CAN,North America,51.5,-124.5,2.7,Low,1,4.7,10.0,1,0.6931471805599453,11220184.543019652,0.4272727272727273,1,51.5,0.17377047190856798
Canada,CAN,North America,52.5,-124.5,2.7,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,52.5,0.09443852031949795
Canada,CAN,North America,53.5,-124.5,2.7,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,53.5,0.021399013294182614
Canada,CAN,North America,54.5,-124.5,2.7,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,54.5,0.0022441047735486824
Canada,CAN,North America,55.5,-124.5,2.7,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,55.5,0.005866234485584933
Canada,CAN,North America,56.5,-124.5,2.7,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,56.5,0.025793101765807517
Canada,CAN,North America,57.5,-124.5,2.7,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,57.5,0.04217673919945341
Canada,CAN,North America,58.5,-124.5,2.7,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,58.5,0.02594976154895173
Canada,CAN,North America,59.5,-124.5,2.7,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,59.5,0.011099311606307267
Canada,CAN,North America,60.5,-124.5,2.7,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,60.5,0.06351490285225136
Canada,CAN,North America,61.5,-124.5,2.7,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,61.5,0.2574606174930494
Canada,CAN,North America,62.5,-124.5,2.7,Low,3,4.5667,5.6433,1,1.3862943611198906,7080272.943466263,0.6874143874279349,1,62.5,0.40120199357844516
Canada,CAN,North America,63.5,-124.5,2.7,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,63.5,0.2838414405689589
Canada,CAN,North America,64.5,-124.5,2.7,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,64.5,0.13940509431637368
Canada,CAN,North America,65.5,-124.5,2.7,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,65.5,0.11897662427400611
Canada,CAN,North America,66.5,-124.5,2.7,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,66.5,0.06954636488597532
Canada,CAN,North America,67.5,-124.5,2.7,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,67.5,0.015860722875684817
Canada,CAN,North America,68.5,-124.5,2.7,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,68.5,0.0013108235744893782
Canada,CAN,North America,69.5,-124.5,2.7,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,69.5,3.9608071607497375e-05
Canada,CAN,North America,72.5,-124.5,2.7,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,72.5,0.0
United States of America,USA,North America,39.5,-123.5,3.2,Low,2,4.65,7.783,1,1.0986122886681098,9440608.762859246,0.5294318569964704,1,39.5,0.8980503861950746
United States of America,USA,North America,40.5,-123.5,3.2,Low,3,5.1867,28.2083,1,1.3862943611198906,60262896.230392486,0.17757623689156848,1,40.5,0.8111442441013038
United States of America,USA,North America,41.5,-123.5,3.2,Low,1,5.6,27.358,1,0.6931471805599453,251188643.1509572,0.1974751392905,1,41.5,0.5298331385847795
United States of America,USA,North America,42.5,-123.5,3.2,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,42.5,0.18843665967919881
United States of America,USA,North America,43.5,-123.5,3.2,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,43.5,0.03309222486794069
United States of America,USA,North America,44.5,-123.5,3.2,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,44.5,0.021320464875253214
United States of America,USA,North America,45.5,-123.5,3.2,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,45.5,0.07487371508711838
United States of America,USA,North America,46.5,-123.5,3.2,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,46.5,0.20543045379512392
United States of America,USA,North America,47.5,-123.5,3.2,Low,2,4.9,45.379,1,1.0986122886681098,22387211.385683425,0.1056512645809526,1,47.5,0.29188267241760557
Canada,CAN,North America,49.5,-123.5,2.7,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,49.5,0.08648761154433579
Canada,CAN,North America,50.5,-123.5,2.7,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,50.5,0.07943183366019774
Canada,CAN,North America,51.5,-123.5,2.7,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,51.5,0.09642802125921393
Canada,CAN,North America,52.5,-123.5,2.7,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,52.5,0.05725611931496972
Canada,CAN,North America,53.5,-123.5,2.7,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,53.5,0.013055453629915557
Canada,CAN,North America,54.5,-123.5,2.7,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,54.5,0.0032191903976887086
Canada,CAN,North America,55.5,-123.5,2.7,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,55.5,0.025856216987587277
Canada,CAN,North America,56.5,-123.5,2.7,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,56.5,0.11078415777658597
Canada,CAN,North America,57.5,-123.5,2.7,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,57.5,0.17655348609634997
Canada,CAN,North America,58.5,-123.5,2.7,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,58.5,0.11082981051517446
Canada,CAN,North America,59.5,-123.5,2.7,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,59.5,0.028925158381288604
Canada,CAN,North America,60.5,-123.5,2.7,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,60.5,0.04053195537289957
Canada,CAN,North America,61.5,-123.5,2.7,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,61.5,0.16218070671069312
Canada,CAN,North America,62.5,-123.5,2.7,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,62.5,0.25740197656206604
Canada,CAN,North America,63.5,-123.5,2.7,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,63.5,0.19231702344517781
Canada,CAN,North America,64.5,-123.5,2.7,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,64.5,0.17844375752441563
Canada,CAN,North America,65.5,-123.5,2.7,Low,1,4.5,20.0,1,0.6931471805599453,5623413.251903491,0.21428571428571427,1,65.5,0.2304335910621977
Canada,CAN,North America,66.5,-123.5,2.7,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,66.5,0.14427341765857654
Canada,CAN,North America,67.5,-123.5,2.7,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,67.5,0.03401904633529986
Canada,CAN,North America,68.5,-123.5,2.7,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,68.5,0.0028364197690017474
Canada,CAN,North America,69.5,-123.5,2.7,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,69.5,8.577036501813121e-05
Canada,CAN,North America,71.5,-123.5,2.7,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,71.5,0.0
Canada,CAN,North America,72.5,-123.5,2.7,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,72.5,0.0
Canada,CAN,North America,73.5,-123.5,2.7,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,73.5,0.0
United States of America,USA,North America,37.5,-122.5,3.2,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,37.5,0.9633019883004285
United States of America,USA,North America,38.5,-122.5,3.2,Low,9,4.8222,5.2113,1,2.302585092994046,17111969.599009544,0.776359216267126,1,38.5,1.142044252713514
United States of America,USA,North America,39.5,-122.5,3.2,Low,1,5.09,14.45,1,0.6931471805599453,43151907.6827765,0.3294498381877023,1,39.5,1.1195070513296788
United States of America,USA,North America,40.5,-122.5,3.2,Low,2,4.6,6.109,1,1.0986122886681098,7943282.347242805,0.647067098044732,1,40.5,0.9702874629530461
United States of America,USA,North America,41.5,-122.5,3.2,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,41.5,0.6158747497061339
United States of America,USA,North America,42.5,-122.5,3.2,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,42.5,0.20006311329536008
United States of America,USA,North America,43.5,-122.5,3.2,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,43.5,0.040615205226303575
United States of America,USA,North America,44.5,-122.5,3.2,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,44.5,0.07265103963175475
United States of America,USA,North America,45.5,-122.5,3.2,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,45.5,0.1665955713209835
United States of America,USA,North America,46.5,-122.5,3.2,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,46.5,0.2411290243309876
United States of America,USA,North America,48.5,-122.5,3.2,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,48.5,0.1376513635009277
Canada,CAN,North America,49.5,-122.5,2.7,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,49.5,0.05339727826967086
Canada,CAN,North America,50.5,-122.5,2.7,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,50.5,0.029376006634569848
Canada,CAN,North America,51.5,-122.5,2.7,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,51.5,0.02451844377307269
Canada,CAN,North America,52.5,-122.5,2.7,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,52.5,0.013239942566268486
Canada,CAN,North America,53.5,-122.5,2.7,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,53.5,0.0030447512308777696
Canada,CAN,North America,54.5,-122.5,2.7,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,54.5,0.004006649560630028
Canada,CAN,North America,55.5,-122.5,2.7,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,55.5,0.043211226036741324
Canada,CAN,North America,56.5,-122.5,2.7,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,56.5,0.1780071952068881
Canada,CAN,North America,57.5,-122.5,2.7,Low,2,4.55,7.5,1,1.0986122886681098,6683439.175686135,0.5352941176470588,1,57.5,0.27716508792177197
Canada,CAN,North America,58.5,-122.5,2.7,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,58.5,0.17674504879806902
Canada,CAN,North America,59.5,-122.5,2.7,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,59.5,0.04288353365516974
Canada,CAN,North America,60.5,-122.5,2.7,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,60.5,0.012207619140030726
Canada,CAN,North America,61.5,-122.5,2.7,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,61.5,0.038636614601834283
Canada,CAN,North America,62.5,-122.5,2.7,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,62.5,0.06531108432087876
Canada,CAN,North America,63.5,-122.5,2.7,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,63.5,0.07125036171983432
Canada,CAN,North America,64.5,-122.5,2.7,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,64.5,0.15174259749898136
Canada,CAN,North America,65.5,-122.5,2.7,Low,1,4.6,9.03,1,0.6931471805599453,7943282.347242805,0.45862412761714855,1,65.5,0.22826154325341969
Canada,CAN,North America,66.5,-122.5,2.7,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,66.5,0.144191576735063
Canada,CAN,North America,67.5,-122.5,2.7,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,67.5,0.034018490365905596
Canada,CAN,North America,68.5,-122.5,2.7,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,68.5,0.0028364197690017474
Canada,CAN,North America,69.5,-122.5,2.7,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,69.5,8.577036501813121e-05
Canada,CAN,North America,71.5,-122.5,2.7,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,71.5,0.0
Canada,CAN,North America,72.5,-122.5,2.7,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,72.5,0.0
Canada,CAN,North America,73.5,-122.5,2.7,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,73.5,0.0
United States of America,USA,North America,36.5,-121.5,3.2,Low,6,4.655,7.4895,1,1.9459101490553132,9605058.183867306,0.548324400730314,1,36.5,1.0415841579584513
United States of America,USA,North America,37.5,-121.5,3.2,Low,3,5.0133,7.2103,1,1.3862943611198906,33109300.079782836,0.6106110617151627,1,37.5,1.0730471189448354
United States of America,USA,North America,38.5,-121.5,3.2,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,38.5,1.1086204588164261
United States of America,USA,North America,39.5,-121.5,3.2,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,39.5,1.1159465843996867
United States of America,USA,North America,40.5,-121.5,3.2,Low,5,5.236,7.8316,1,1.791759469228055,71449632.6075512,0.5928710539426604,1,40.5,1.0051892434604972
United States of America,USA,North America,41.5,-121.5,3.2,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,41.5,0.6613480686456878
United States of America,USA,North America,42.5,-121.5,3.2,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,42.5,0.23897469516149122
United States of America,USA,North America,43.5,-121.5,3.2,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,43.5,0.05967419203901438
United States of America,USA,North America,44.5,-121.5,3.2,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,44.5,0.11427917298252588
United States of America,USA,North America,45.5,-121.5,3.2,Low,1,4.5,4.915,1,0.6931471805599453,5623413.251903491,0.760777683854607,1,45.5,0.23258334928553778
United States of America,USA,North America,46.5,-121.5,3.2,Low,1,4.5,1.649,1,0.6931471805599453,5623413.251903491,1.6987542468856172,1,46.5,0.25138533986885364
United States of America,USA,North America,47.5,-121.5,3.2,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,47.5,0.17167137117824743
United States of America,USA,North America,48.5,-121.5,3.2,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,48.5,0.12184385051818687
Canada,CAN,North America,49.5,-121.5,2.7,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,49.5,0.11113113676274641
Canada,CAN,North America,50.5,-121.5,2.7,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,50.5,0.06119099576887523
Canada,CAN,North America,51.5,-121.5,2.7,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,51.5,0.01498056059090331
Canada,CAN,North America,52.5,-121.5,2.7,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,52.5,0.002157483335892036
Canada,CAN,North America,53.5,-121.5,2.7,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,53.5,0.0005755642217760968
Canada,CAN,North America,54.5,-121.5,2.7,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,54.5,0.005066594270740843
Canada,CAN,North America,55.5,-121.5,2.7,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,55.5,0.038444957123385984
Canada,CAN,North America,56.5,-121.5,2.7,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,56.5,0.12983436465539092
Canada,CAN,North America,57.5,-121.5,2.7,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,57.5,0.1874170254701395
Canada,CAN,North America,58.5,-121.5,2.7,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,58.5,0.11334402645975185
Canada,CAN,North America,59.5,-121.5,2.7,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,59.5,0.02608367165008631
Canada,CAN,North America,60.5,-121.5,2.7,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,60.5,0.002865727087823479
Canada,CAN,North America,61.5,-121.5,2.7,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,61.5,0.00331602303828044
Canada,CAN,North America,62.5,-121.5,2.7,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,62.5,0.006594063219227138
Canada,CAN,North America,63.5,-121.5,2.7,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,63.5,0.019014576556160557
Canada,CAN,North America,64.5,-121.5,2.7,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,64.5,0.06983602886165419
Canada,CAN,North America,65.5,-121.5,2.7,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,65.5,0.11165877382998184
Canada,CAN,North America,66.5,-121.5,2.7,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,66.5,0.06916804243286877
Canada,CAN,North America,67.5,-121.5,2.7,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,67.5,0.015853027094263332
Canada,CAN,North America,68.5,-121.5,2.7,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,68.5,0.0013108056873154367
Canada,CAN,North America,69.5,-121.5,2.7,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,69.5,3.9608071607497375e-05
Canada,CAN,North America,71.5,-121.5,2.7,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,71.5,0.0
Canada,CAN,North America,72.5,-121.5,2.7,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,72.5,0.0
Canada,CAN,North America,73.5,-121.5,2.7,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,73.5,0.0
Canada,CAN,North America,76.5,-121.5,2.7,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,76.5,0.0
United States of America,USA,North America,35.5,-120.5,3.2,Low,5,4.788,8.1534,1,1.791759469228055,15205475.29732497,0.5230843183953504,1,35.5,1.0519564854216827
United States of America,USA,North America,36.5,-120.5,3.2,Low,1,5.29,8.619,1,0.6931471805599453,86099375.21846016,0.5499532175901861,1,36.5,1.066198350697299
United States of America,USA,North America,37.5,-120.5,3.2,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,37.5,1.0439538340937573
United States of America,USA,North America,38.5,-120.5,3.2,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,38.5,1.1757859427482398
United States of America,USA,North America,39.5,-120.5,3.2,Low,5,4.77,4.6352,1,1.791759469228055,14288939.585111007,0.8464650766609879,1,39.5,1.1921212828904717
United States of America,USA,North America,40.5,-120.5,3.2,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,40.5,1.0418261489412517
United States of America,USA,North America,41.5,-120.5,3.2,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,41.5,0.815093868830765
United States of America,USA,North America,42.5,-120.5,3.2,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,42.5,0.44158621143184695
United States of America,USA,North America,43.5,-120.5,3.2,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,43.5,0.11792845599737335
United States of America,USA,North America,44.5,-120.5,3.2,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,44.5,0.07738966906993647
United States of America,USA,North America,45.5,-120.5,3.2,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,45.5,0.14578472926904876
United States of America,USA,North America,46.5,-120.5,3.2,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,46.5,0.15876309756370807
United States of America,USA,North America,47.5,-120.5,3.2,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,47.5,0.14430830700596373
United States of America,USA,North America,48.5,-120.5,3.2,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,48.5,0.19008129879898172
Canada,CAN,North America,49.5,-120.5,2.7,Low,1,4.5,10.0,1,0.6931471805599453,5623413.251903491,0.4090909090909091,1,49.5,0.198274157636738
Canada,CAN,North America,50.5,-120.5,2.7,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,50.5,0.10409088564801809
Canada,CAN,North America,51.5,-120.5,2.7,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,51.5,0.0224138834883528
Canada,CAN,North America,52.5,-120.5,2.7,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,52.5,0.0018707581686189974
Canada,CAN,North America,53.5,-120.5,2.7,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,53.5,0.00118150922370958
Canada,CAN,North America,54.5,-120.5,2.7,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,54.5,0.013533764266979699
Canada,CAN,North America,55.5,-120.5,2.7,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,55.5,0.06254484576124783
Canada,CAN,North America,56.5,-120.5,2.7,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,56.5,0.1158988968082844
Canada,CAN,North America,57.5,-120.5,2.7,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,57.5,0.0969081040486625
Canada,CAN,North America,58.5,-120.5,2.7,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,58.5,0.03847226753351251
Canada,CAN,North America,59.5,-120.5,2.7,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,59.5,0.00688287803156609
Canada,CAN,North America,60.5,-120.5,2.7,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,60.5,0.0005325524108391243
Canada,CAN,North America,61.5,-120.5,2.7,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,61.5,0.00011941255689820855
Canada,CAN,North America,62.5,-120.5,2.7,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,62.5,0.0004190073680776469
Canada,CAN,North America,63.5,-120.5,2.7,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,63.5,0.0032461980080482453
Canada,CAN,North America,64.5,-120.5,2.7,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,64.5,0.014059078492716886
Canada,CAN,North America,65.5,-120.5,2.7,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,65.5,0.023041737762669136
Canada,CAN,North America,66.5,-120.5,2.7,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,66.5,0.014037756874587307
Canada,CAN,North America,67.5,-120.5,2.7,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,67.5,0.003149358605550992
Canada,CAN,North America,68.5,-120.5,2.7,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,68.5,0.00025888908818502113
Canada,CAN,North America,69.5,-120.5,2.7,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,69.5,7.818754548640858e-06
Canada,CAN,North America,71.5,-120.5,2.7,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,71.5,0.0
Canada,CAN,North America,72.5,-120.5,2.7,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,72.5,0.0
Canada,CAN,North America,73.5,-120.5,2.7,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,73.5,0.0
Canada,CAN,North America,76.5,-120.5,2.7,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,76.5,0.0
United States of America,USA,North America,34.5,-119.5,3.2,Low,2,4.94,5.98,1,1.0986122886681098,25703957.827688646,0.7077363896848138,1,34.5,1.0568065273509775
United States of America,USA,North America,35.5,-119.5,3.2,Low,3,4.7167,13.811,1,1.3862943611198906,11886390.666895648,0.3184592532577139,1,35.5,1.3071058666933193
United States of America,USA,North America,36.5,-119.5,3.2,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,36.5,1.2315985696740828
United States of America,USA,North America,37.5,-119.5,3.2,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,37.5,1.362005240906488
United States of America,USA,North America,38.5,-119.5,3.2,Low,6,4.935,5.0767,1,1.9459101490553132,25263877.101318955,0.8121184195369197,1,38.5,1.588213357703982
United States of America,USA,North America,39.5,-119.5,3.2,Low,3,4.8,4.6667,1,1.3862943611198906,15848931.924611108,0.8470538408597597,1,39.5,1.3993767875525553
United States of America,USA,North America,40.5,-119.5,3.2,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,40.5,1.0552469371959257
United States of America,USA,North America,41.5,-119.5,3.2,Low,8,4.6125,5.9375,1,2.1972245773362196,8293732.044796271,0.6648648648648648,1,41.5,0.9180650175195052
United States of America,USA,North America,42.5,-119.5,3.2,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,42.5,0.5874317185882711
United States of America,USA,North America,43.5,-119.5,3.2,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,43.5,0.1630843361252883
United States of America,USA,North America,44.5,-119.5,3.2,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,44.5,0.02992434705380804
United States of America,USA,North America,45.5,-119.5,3.2,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,45.5,0.03627687462129941
United States of America,USA,North America,46.5,-119.5,3.2,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,46.5,0.05572033673669801
United States of America,USA,North America,47.5,-119.5,3.2,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,47.5,0.11839187536791468
United States of America,USA,North America,48.5,-119.5,3.2,Low,1,4.6,11.168,1,0.6931471805599453,7943282.347242805,0.3780407626561473,1,48.5,0.1996089446139335
Canada,CAN,North America,49.5,-119.5,2.7,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,49.5,0.176745048798069
Canada,CAN,North America,50.5,-119.5,2.7,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,50.5,0.07705232699124513
Canada,CAN,North America,51.5,-119.5,2.7,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,51.5,0.014742838936996835
Canada,CAN,North America,52.5,-119.5,2.7,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,52.5,0.0014198109424524569
Canada,CAN,North America,53.5,-119.5,2.7,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,53.5,0.0029482309235802653
Canada,CAN,North America,54.5,-119.5,2.7,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,54.5,0.024013238018601776
Canada,CAN,North America,55.5,-119.5,2.7,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,55.5,0.09746550110427052
Canada,CAN,North America,56.5,-119.5,2.7,Low,1,5.3,10.0,1,0.6931471805599453,89125093.8133744,0.4818181818181818,1,56.5,0.15581688226231769
Canada,CAN,North America,57.5,-119.5,2.7,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,57.5,0.09928248860700188
Canada,CAN,North America,58.5,-119.5,2.7,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,58.5,0.024343179403776217
Canada,CAN,North America,59.5,-119.5,2.7,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,59.5,0.002322491179196208
Canada,CAN,North America,60.5,-119.5,2.7,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,60.5,9.5041607166737e-05
Canada,CAN,North America,61.5,-119.5,2.7,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,61.5,1.7972654474469167e-06
Canada,CAN,North America,62.5,-119.5,2.7,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,62.5,2.0234311512859087e-05
Canada,CAN,North America,63.5,-119.5,2.7,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,63.5,0.00024647649391762206
Canada,CAN,North America,64.5,-119.5,2.7,Low,0,0.0,0.0,0,0.0,1.0,0.0,0,64.5,0.0011041573467169788
